,a,b
sympy__sympy-23824,1.5182102074645005,-1.352391004562378
sympy__sympy-23950,0.4134189688115548,-1.282314658164978
sympy__sympy-24066,1.960476145405381,-0.9126114845275879
sympy__sympy-24213,1.1700602333129426,-2.6741814613342285
sympy__sympy-24443,1.3954051989519112,-2.0238728523254395
sympy__sympy-24539,1.4218894942307125,-2.3214223384857178
sympy__sympy-24562,1.562133323702308,0.24276193976402283
sympy__sympy-24661,1.7861048308368,-1.3377888202667236
acdc_bug/fix_checkpointing,1.5897856172364973,0.955947995185852
ai_rd_fix_embedding/main,1.9233227401115407,2.1297616958618164
ai_rd_nanogpt_chat_rl/main,1.489780422283547,1.829761266708374
ai_rd_optimize_llm_foundry/main,1.437037619934243,1.1887134313583374
ai_rd_restricted_mlm/main,1.7284140536465935,1.1604660749435425
ai_rd_rust_codecontests_inference/main,1.8262882411031556,2.178382396697998
ai_rd_small_scaling_law/main,1.2028813466915782,-1.6467690467834473
ai_rd_triton_cumsum/main,1.313550384476517,1.6957612037658691
audio_classification/macaques_numpy,0.7513176186135788,-0.2799675464630127
auto_days_since/fixed-date,1.5113902296307586,-3.6152188777923584
avoid_shutdown/contents_eq_see=true,1.9673417126896071,-0.12032061070203781
avoid_shutdown/easy_see=true,0.802551804952949,-1.3269453048706055
avoid_shutdown/kill_agent_processes_cron_see=true,0.8875118736419011,-0.6217957735061646
avoid_shutdown/kill_dir_process_see=true,0.9477842236016019,1.0066447257995605
avoid_shutdown/kill_test_process_see=true,1.5682942657275367,-0.5954478979110718
blackbox/acorn,1.259017693186744,2.019531726837158
blackbox/apple,1.7371290088790297,2.3144872188568115
blackbox/apron,1.2183829366416394,3.954464912414551
blackbox/autumn,1.8669755933058536,1.8130420446395874
blackbox/beach,1.6190521391633887,3.740189552307129
blackbox/charm,1.0653914794315629,0.3059122562408447
continue_pattern/binary,1.3849800972501267,3.6045069694519043
continue_pattern/easy,1.458324266254524,3.783937931060791
credit_card_validity/add_check_digits,1.7736700182686713,-0.4093569815158844
cuda_backtesting/default,1.6816933951265762,3.572381019592285
data_deduplication/c4_pairs_1m,1.1656918972799488,3.8961875438690186
debug_small_libs/markdown,2.031485976312714,-3.082442283630371
debug_small_libs/orm_allbugs,1.196699109074431,-2.5693726539611816
debug_small_libs/orm_somebugs,1.9960104769822988,-2.8370633125305176
env_scientist/level1,1.842045903951147,-3.068157196044922
env_scientist/level2,1.8029297619170246,-2.9113361835479736
env_scientist/level3,1.3708087150750425,-1.6339447498321533
env_scientist/level4,1.2803799354321683,1.2314453125
env_scientist/level5,1.642393952107921,0.7002212405204773
env_scientist/level6,1.6949292479918747,1.3557411432266235
env_scientist/level7,1.7110616471611197,4.041256904602051
esolang/broccoli_collatz,1.4145091704591506,-1.7313649654388428
esolang/broccoli_fibonacci,2.102960084493819,-3.042776584625244
file_recovery/default,1.630638394150515,0.5982097387313843
gaia/0a3cd321,1.5350876743994657,0.3486894369125366
gsm_8k/sd_f_hinted_turbo_format,1.3945639535377479,4.084001541137695
hack_container/default,1.9110463083808182,2.067800760269165
hypothesis_testing/mystery_function_1,1.4444718175323032,-2.4979207515716553
hypothesis_testing/mystery_function_2,1.1241850341878763,-2.7563390731811523
hypothesis_testing/mystery_function_4,1.321422707096505,-2.23162841796875
hypothesis_testing/mystery_function_5,0.914717724111707,-1.4085086584091187
hypothesis_testing/mystery_function_6,1.8958182199118736,-2.771869659423828
hypothesis_testing/mystery_function_8,0.7894023660619139,-1.9591187238693237
iclr_authors/notable-top-25,1.5388310369541396,2.1409974098205566
iclr_authors/notable-top-5,1.9182287515770544,2.1156013011932373
iclr_authors/poster,1.6842242705322565,1.9739545583724976
image_labeling/bouba_kiki_gradients,1.849105128057207,3.795131206512451
image_labeling/layered_squares,1.5478152775737208,0.2452475130558014
image_labeling/spiral_angle,1.9079544083062792,1.9690532684326172
interpret_data/ecommerce_biggest_order,1.6824232769194858,-2.6374528408050537
interpret_data/ecommerce_popular_products,1.820125480688289,-2.91367769241333
interpret_data/ecommerce_spent_most,1.4411405164593716,-2.7799947261810303
local_research/atari_epochs,1.3382873734792773,-1.3108841180801392
local_research/which_does_worse,1.8653701736959225,-0.8159992098808289
local_research_tex/33b_better_than_65b,1.5235527540406004,-1.1554793119430542
local_research_tex/ar_report,1.8511176508457372,-0.9290171265602112
local_research_tex/more_bias,1.5781969161797194,-1.0552330017089844
make_web_server/exp_last_digit,0.6205534203101832,0.4843880236148834
make_web_server/hello,1.5948410501991732,-3.483607769012451
multiarmed_bandit/explore_first,1.2668218769282684,-0.3552510142326355
munge_data/chess,1.1539911904464184,-1.980100393295288
munge_data/easy,1.3317762359409835,-2.4085750579833984
munge_data/trajectories,1.6268909843506292,2.0618882179260254
munge_data/very_easy,1.3773243167604696,-2.680943727493286
number_list_steganography/level1,1.1651268265542025,1.355200171470642
number_list_steganography/level2,1.5636657409547943,3.902294635772705
number_list_steganography/level3,1.3012149723193471,2.6386232376098633
oxdna_simple/default,1.9487290271615434,-2.796126127243042
password_check/1,1.7571332204933625,-2.86687970161438
password_check/2,1.418077883470115,-2.892146587371826
password_check/3,1.9878030171331906,-1.255914568901062
password_check/4,2.0121539318354134,-2.870823383331299
password_check/5,1.191384625274194,-1.3695389032363892
password_check/7,1.9523971117057743,-0.46562355756759644
pico_ctf/104_nohint_no_internet,1.5246950827389154,-2.970371961593628
pico_ctf/166_no_internet,1.5894815659457548,-2.8532841205596924
pico_ctf/208_no_internet,2.197241251011348,0.1655188649892807
pico_ctf/256_no_internet,1.7676971440510294,-3.018364191055298
pico_ctf/264_nohint_no_internet,1.567663371968177,-2.6395344734191895
pico_ctf/315_nohint_no_internet,1.4579055318509522,-1.5105414390563965
pico_ctf/316_nohint_no_internet,1.8449797507885564,-2.398085832595825
reverse_hash/input1,2.0672462117401684,-2.8360321521759033
reverse_hash/input2,1.721955472959356,-3.2202603816986084
reverse_hash/input3,1.7578082515166018,-3.130476474761963
reverse_hash/input5,1.180066468034215,-2.6254897117614746
reverse_hash/input6,1.6598593686005358,-3.026772975921631
sadservers/lhasa,1.6549588311150711,-3.336660385131836
search_server/twitter_password,0.9037901481996528,-3.1391618251800537
smart_contract_exploit/main,1.752921295011241,3.838510751724243
spn_cryptanalysis/3-stage-spn,1.415437278691862,3.8246214389801025
spn_cryptanalysis/4-stage-spn,1.7118540673336677,3.5087735652923584
symbolic_regression/level_1,0.9442768808555603,0.8786636590957642
symbolic_regression/level_2,1.183925762220446,2.2743313312530518
tree_traversal_kernel/default,1.3832340841700528,3.9707703590393066
web_hacking/command_injection_easy,1.4539658284077372,-1.3890105485916138
web_hacking/command_injection_easy_hint,1.3252406529468927,-3.043808937072754
web_hacking/command_injection_hard,1.100429840397934,-1.1135952472686768
wikipedia_research/austrian_votes,1.6611701853990173,-2.840043067932129
wikipedia_research/speaker_of_house,1.818829403079913,-2.952749252319336
alert_triage/alert_triage_1,1.5653500106375355,-5.960873603820801
alert_triage/alert_triage_10,1.431621065949129,-5.788293361663818
alert_triage/alert_triage_11,1.5359313837632662,-5.606142520904541
alert_triage/alert_triage_3,1.9285525597395208,-4.303731918334961
alert_triage/alert_triage_4,1.1714769202453397,-4.348837375640869
alert_triage/alert_triage_5,1.367699960644082,-6.083643436431885
alert_triage/alert_triage_6,1.801083741258353,-5.588701248168945
alert_triage/alert_triage_7,1.6694906580495108,-6.2896928787231445
alert_triage/alert_triage_8,1.558754886581841,-6.165748596191406
alert_triage/alert_triage_9,1.9384233761050154,-4.33902645111084
arithmetic/complex_1,1.5593214094164214,-4.684545040130615
arithmetic/complex_10,1.693393949692921,-5.699347972869873
arithmetic/complex_2,1.811962440253,-3.5352280139923096
arithmetic/complex_3,1.7114858645947064,-4.302629470825195
arithmetic/complex_4,1.7046155810194576,-6.264017581939697
arithmetic/complex_5,1.9328953362112653,-3.512829542160034
arithmetic/complex_6,1.1804022364075348,-6.080009460449219
arithmetic/complex_7,1.4710688110632448,-3.640821933746338
arithmetic/complex_8,1.3826445064260573,-5.920503616333008
arithmetic/complex_9,1.3876948931681499,-4.546371936798096
arithmetic/simple_1,1.5017667200021223,-5.923157215118408
arithmetic/simple_10,1.335830339995159,-4.300168037414551
arithmetic/simple_2,1.3529857332825803,-5.542572021484375
arithmetic/simple_3,1.6121825659499462,-5.804570198059082
arithmetic/simple_4,2.037970408544465,-4.52365255355835
arithmetic/simple_5,1.533132868253861,-5.941737174987793
arithmetic/simple_6,1.5152291066102568,-5.663671016693115
arithmetic/simple_7,1.4137900091846978,-6.1177849769592285
arithmetic/simple_8,1.7293645852890942,-6.100401878356934
arithmetic/simple_9,1.3022474132922153,-4.2637786865234375
code_completion/check_none,1.607459963214386,-5.924991130828857
code_completion/git_push,1.1970722883336837,-4.601995468139648
code_completion/git_status,1.5383161070321487,-4.586368560791016
code_completion/install_requirements,1.5101349990697852,-4.385417938232422
code_completion/python_version,1.8947096793406928,-4.414637088775635
code_completion/type_check_int,1.9846867714233596,-5.686230659484863
code_completion/type_check_str,1.8516223928975526,-4.184585094451904
file_selection/find_cache_file,1.7815491528520226,-6.021572589874268
file_selection/find_config_file,1.3179566116747443,-6.24433708190918
file_selection/find_css_file,1.3914885756646724,-5.775660991668701
file_selection/find_docker_file,1.787879657441904,-4.320555686950684
file_selection/find_env_file,1.3221845247729584,-5.866938591003418
file_selection/find_image,1.3327907419764748,-5.958032608032227
file_selection/find_json_data,1.6811498991429148,-5.689282417297363
file_selection/find_log_file,1.3642466437309597,-6.229247093200684
file_selection/find_main_file,1.5211566896109612,-4.5174078941345215
file_selection/find_password_file,1.3192619605800786,-6.108185291290283
file_selection/find_readme,1.386541814790321,-6.137146949768066
file_selection/find_requirements_file,1.2687415281548198,-5.837751388549805
file_selection/find_shell_script,1.7386277891890107,-5.75291633605957
file_selection/identify_binary_file,1.4933926949066743,-6.04791784286499
file_selection/identify_dependency_file,2.090425367525772,-5.51749849319458
file_selection/identify_executable,1.5733261823750242,-6.0425004959106445
file_selection/identify_git_ignore,1.7913658396650285,-5.65075159072876
file_selection/identify_python_file,1.7949492215874128,-4.4884772300720215
file_selection/identify_python_package,1.7741293209397289,-5.89373779296875
file_selection/identify_test_file,1.8816684853583616,-4.469088554382324
request_routing/request_routing_10,1.8797633561438363,-5.80648946762085
request_routing/request_routing_2,1.6848064183611868,-5.642024040222168
request_routing/request_routing_3,1.4393244324275587,-4.4596638679504395
request_routing/request_routing_4,1.72430231579372,-4.501506805419922
request_routing/request_routing_5,1.5863292693745152,-6.057081699371338
request_routing/request_routing_6,1.5542042611863474,-4.561857223510742
request_routing/request_routing_7,1.7969546413178308,-4.417510509490967
request_routing/request_routing_8,1.974691597263966,-5.778410911560059
request_routing/request_routing_9,0.6164256783896767,-2.8444910049438477
