,a,b,human_minutes
matplotlib__matplotlib-20676,0.9853085439757108,3.1632630825042725,3.872983346207417
matplotlib__matplotlib-20826,1.1792749801611575,1.227380394935608,30.0
matplotlib__matplotlib-20859,2.437197940232642,-0.7124605774879456,3.872983346207417
matplotlib__matplotlib-21568,1.7279807995037066,3.6695210933685303,30.0
matplotlib__matplotlib-22719,1.2216822050660874,-3.2300124168395996,3.872983346207417
matplotlib__matplotlib-22865,1.1127172083662298,0.17407208681106567,30.0
matplotlib__matplotlib-22871,1.9984181264016014,1.026550531387329,30.0
matplotlib__matplotlib-23299,1.6965608900078608,5.205221652984619,30.0
matplotlib__matplotlib-23314,1.3876330251775792,-0.008266239427030087,30.0
matplotlib__matplotlib-23412,1.6964032467169434,-1.7726198434829712,30.0
matplotlib__matplotlib-23476,1.3208654587446818,4.093484401702881,3.872983346207417
matplotlib__matplotlib-24026,0.9497206982177266,-1.8744243383407593,30.0
matplotlib__matplotlib-24149,1.10029503510946,-1.2057230472564697,3.872983346207417
matplotlib__matplotlib-24177,1.5018310359466545,2.505584955215454,3.872983346207417
matplotlib__matplotlib-24570,0.6834456104584362,-0.05443493649363518,3.872983346207417
matplotlib__matplotlib-24627,1.293931559056505,-0.6440527439117432,30.0
matplotlib__matplotlib-24637,1.289457040257224,-0.8533762097358704,30.0
matplotlib__matplotlib-24870,1.5724192398771841,3.550898551940918,30.0
matplotlib__matplotlib-24970,0.9576595607552891,-0.45116499066352844,30.0
matplotlib__matplotlib-25122,1.4841205712048353,-2.108459711074829,3.872983346207417
matplotlib__matplotlib-25287,0.7813821821167058,-2.6920223236083984,3.872983346207417
matplotlib__matplotlib-25311,1.2835492155514245,-0.08624100685119629,3.872983346207417
matplotlib__matplotlib-25332,1.877988431041661,0.29175299406051636,3.872983346207417
matplotlib__matplotlib-25479,1.6919233725070342,4.983084678649902,3.872983346207417
matplotlib__matplotlib-25775,0.7270673492636336,1.1742147207260132,30.0
matplotlib__matplotlib-25960,1.4377690780514423,3.4906795024871826,30.0
matplotlib__matplotlib-26113,1.0157259085093964,-3.6978797912597656,3.872983346207417
matplotlib__matplotlib-26208,1.8350772869952707,5.017585277557373,3.872983346207417
matplotlib__matplotlib-26291,0.8838675556343707,-0.015342816710472107,30.0
matplotlib__matplotlib-26342,1.3416286778372348,-1.1798044443130493,30.0
matplotlib__matplotlib-26466,1.56804423302049,5.035858154296875,30.0
mwaskom__seaborn-3069,1.1816508088896782,0.9607001543045044,30.0
mwaskom__seaborn-3187,1.376664595789611,5.417586326599121,30.0
pallets__flask-5014,0.8627455244102595,-1.7467175722122192,3.872983346207417
psf__requests-1142,0.6204678732728348,0.6564319133758545,3.872983346207417
psf__requests-1724,0.4586038865582521,0.7511516809463501,3.872983346207417
psf__requests-1766,0.5480517002189488,0.5581004023551941,3.872983346207417
psf__requests-1921,0.6029922282905315,2.0728373527526855,3.872983346207417
psf__requests-2317,0.360001451754211,-0.2307746708393097,3.872983346207417
psf__requests-2931,0.7645023421426241,2.0131070613861084,30.0
psf__requests-5414,0.7596334901194284,0.206899493932724,3.872983346207417
psf__requests-6028,1.8799113702813142,2.46138858795166,30.0
pydata__xarray-2905,1.2212271959378633,0.43750569224357605,30.0
pydata__xarray-3095,1.449081743738355,-0.12005332112312317,30.0
pydata__xarray-3151,2.2974936676353566,-1.979513168334961,30.0
pydata__xarray-3305,1.1030128950345213,-0.37920936942100525,30.0
pydata__xarray-3677,1.5686663040481048,-1.4072641134262085,30.0
pydata__xarray-3993,1.0569711697547621,0.623262882232666,120.0
pydata__xarray-4075,1.3780572499716122,-3.3363447189331055,3.872983346207417
pydata__xarray-4094,1.86482089084957,-0.18120352923870087,3.872983346207417
pydata__xarray-4356,0.9644083654218933,-2.2956366539001465,3.872983346207417
pydata__xarray-4629,1.2062122214016255,-3.5990636348724365,3.872983346207417
pydata__xarray-4687,1.4179959820516996,1.9828729629516602,30.0
pydata__xarray-4695,1.904552920192602,-0.0705602839589119,30.0
pydata__xarray-4966,1.102169097197035,-1.0027683973312378,30.0
pydata__xarray-6461,1.591168272426694,-0.6957978010177612,3.872983346207417
pydata__xarray-6599,0.6665602490490081,1.9455280303955078,30.0
pydata__xarray-6721,0.829233655542855,0.14529676735401154,30.0
pydata__xarray-6744,1.8065732097968925,0.7094836235046387,30.0
pydata__xarray-6938,1.27658831418044,3.1536879539489746,30.0
pydata__xarray-6992,1.5733481733637678,5.090627670288086,480.0
pydata__xarray-7229,1.4826699979333613,5.094323635101318,30.0
pydata__xarray-7233,1.4260766367197968,-1.3809629678726196,30.0
pydata__xarray-7393,1.8367177223130935,0.273815393447876,30.0
pylint-dev__pylint-4551,1.702731683833645,5.369788646697998,120.0
pylint-dev__pylint-4604,1.5922587011512763,5.081213474273682,30.0
pylint-dev__pylint-4661,1.630169405185627,5.231058597564697,30.0
pylint-dev__pylint-4970,1.3153278352491202,2.765423536300659,3.872983346207417
pylint-dev__pylint-6386,0.9721305393546512,2.2401177883148193,30.0
pylint-dev__pylint-6528,0.7054090815394112,1.2940720319747925,30.0
pylint-dev__pylint-6903,1.2942954828178457,-2.6314239501953125,3.872983346207417
pylint-dev__pylint-7080,1.4007969830014104,3.6470963954925537,30.0
pylint-dev__pylint-7277,0.4168478323328411,-0.17919035255908966,3.872983346207417
pylint-dev__pylint-8898,1.0440721134163335,4.200055122375488,120.0
pytest-dev__pytest-10051,2.3172804042002575,1.1609830856323242,30.0
pytest-dev__pytest-10081,2.393450043660133,-0.4887475073337555,3.872983346207417
pytest-dev__pytest-10356,1.5187420790792372,5.086080074310303,120.0
pytest-dev__pytest-5262,2.25391064910536,-0.5455609560012817,3.872983346207417
pytest-dev__pytest-5631,1.5656538785180296,-1.016679286956787,30.0
pytest-dev__pytest-5787,1.8914042920076934,1.4987035989761353,120.0
pytest-dev__pytest-5809,0.9093312341901449,-2.2173876762390137,3.872983346207417
pytest-dev__pytest-5840,1.561609432783895,5.034266471862793,30.0
pytest-dev__pytest-6197,1.05695214774534,1.7759888172149658,120.0
pytest-dev__pytest-6202,1.523440561402694,-3.383638381958008,3.872983346207417
pytest-dev__pytest-7205,0.4594638831660757,-0.6694903373718262,3.872983346207417
pytest-dev__pytest-7236,0.8649613943856145,-0.4990704357624054,30.0
pytest-dev__pytest-7324,1.4562332717898976,0.846896231174469,30.0
pytest-dev__pytest-7432,1.264092001116923,-0.9129022359848022,3.872983346207417
pytest-dev__pytest-7490,1.316648787384203,0.9599921703338623,30.0
pytest-dev__pytest-7521,1.3739795274112745,-1.0526411533355713,3.872983346207417
pytest-dev__pytest-7571,1.236426866529351,-2.6937663555145264,30.0
pytest-dev__pytest-7982,1.0304190159117506,-3.9387645721435547,3.872983346207417
pytest-dev__pytest-8399,1.7393914011900669,-2.6232972145080566,30.0
scikit-learn__scikit-learn-10297,0.9276932053825556,-2.406151056289673,30.0
scikit-learn__scikit-learn-10844,1.5593242441743584,-5.099494934082031,30.0
scikit-learn__scikit-learn-10908,1.2605635391252463,-0.12385176122188568,30.0
scikit-learn__scikit-learn-11310,1.6919190361134522,-3.3224520683288574,3.872983346207417
scikit-learn__scikit-learn-11578,1.5551901008754947,-5.178375244140625,30.0
scikit-learn__scikit-learn-12585,1.231255390866665,-2.601698160171509,3.872983346207417
scikit-learn__scikit-learn-12682,1.8612634233644918,0.2242390215396881,30.0
scikit-learn__scikit-learn-12973,1.142200589365907,0.551956295967102,30.0
scikit-learn__scikit-learn-13124,1.1401208739004267,1.2541930675506592,30.0
scikit-learn__scikit-learn-13135,2.100665746868583,-1.4666180610656738,3.872983346207417
scikit-learn__scikit-learn-13142,1.1424896615340319,-1.208931565284729,3.872983346207417
scikit-learn__scikit-learn-13328,1.7300303921931934,-1.7445145845413208,3.872983346207417
scikit-learn__scikit-learn-13439,1.9015904195747786,-1.4083622694015503,3.872983346207417
scikit-learn__scikit-learn-13496,1.8584767032731002,-1.3927785158157349,3.872983346207417
scikit-learn__scikit-learn-13779,1.877317489606719,-2.478672504425049,3.872983346207417
scikit-learn__scikit-learn-14053,2.0832625058831646,-2.517871856689453,30.0
scikit-learn__scikit-learn-14087,1.4377797046073932,-0.22264264523983002,30.0
scikit-learn__scikit-learn-14141,1.1579173809838748,-3.381406545639038,3.872983346207417
scikit-learn__scikit-learn-14496,0.9211010723150952,-4.155982494354248,3.872983346207417
scikit-learn__scikit-learn-14629,1.14903521483323,2.392430543899536,30.0
scikit-learn__scikit-learn-14710,0.9371486592795792,-0.7880217432975769,30.0
scikit-learn__scikit-learn-14894,1.7075569828277803,-2.3408594131469727,30.0
scikit-learn__scikit-learn-14983,0.8397498322570555,0.8533464074134827,3.872983346207417
scikit-learn__scikit-learn-15100,1.122847372831305,-2.2645130157470703,30.0
scikit-learn__scikit-learn-25102,0.7488887028890858,1.2950912714004517,120.0
scikit-learn__scikit-learn-25232,1.5084380296104916,-1.577385425567627,3.872983346207417
scikit-learn__scikit-learn-25747,1.6040836948700246,3.969546318054199,30.0
scikit-learn__scikit-learn-25931,0.910709624292478,-1.5910176038742065,30.0
scikit-learn__scikit-learn-25973,1.2665866898846327,-0.08180949836969376,3.872983346207417
scikit-learn__scikit-learn-26194,1.4313005122790667,4.953015327453613,30.0
scikit-learn__scikit-learn-26323,1.5832519237748353,-1.0187625885009766,30.0
scikit-learn__scikit-learn-9288,1.8308048879444745,-0.802670419216156,30.0
sphinx-doc__sphinx-10323,1.449964345607781,-0.31141096353530884,3.872983346207417
sphinx-doc__sphinx-10435,1.158784993937592,3.646724224090576,3.872983346207417
sphinx-doc__sphinx-10449,1.0514024068147325,-0.28044724464416504,3.872983346207417
sphinx-doc__sphinx-10466,0.7984158989802624,-2.101224422454834,30.0
sphinx-doc__sphinx-10614,2.1374299642253685,5.136470794677734,30.0
sphinx-doc__sphinx-10673,1.0779047373947683,-0.12254911661148071,30.0
sphinx-doc__sphinx-11445,1.0530710240601486,0.2838742733001709,30.0
sphinx-doc__sphinx-11510,1.3810218186736016,5.619544506072998,120.0
sphinx-doc__sphinx-7440,0.9679702134937254,0.20322009921073914,3.872983346207417
sphinx-doc__sphinx-7454,1.1107728811379092,0.9494308233261108,3.872983346207417
sphinx-doc__sphinx-7462,1.8867890890658525,5.428956508636475,3.872983346207417
sphinx-doc__sphinx-7590,1.4968198888222275,5.056610107421875,480.0
sphinx-doc__sphinx-7748,1.5378459885362294,5.0885233879089355,30.0
sphinx-doc__sphinx-7757,1.702781922479765,0.1602465957403183,30.0
sphinx-doc__sphinx-7889,1.0214957995009806,0.2684894800186157,3.872983346207417
sphinx-doc__sphinx-7910,1.36430600529111,-0.8365683555603027,3.872983346207417
sphinx-doc__sphinx-7985,1.5643109232718755,5.140432834625244,30.0
sphinx-doc__sphinx-8035,1.9286617659871026,-1.1829532384872437,30.0
sphinx-doc__sphinx-8056,1.3892363207510317,2.6440000534057617,30.0
sphinx-doc__sphinx-8120,1.2590840707373958,-0.028955530375242233,30.0
sphinx-doc__sphinx-8265,1.3075488315121797,2.0838048458099365,30.0
sphinx-doc__sphinx-8269,1.2172386361373422,-0.4407755136489868,3.872983346207417
sphinx-doc__sphinx-8459,1.1681688005428759,-0.6223618388175964,3.872983346207417
sphinx-doc__sphinx-8475,1.0648946820130616,-0.876977264881134,3.872983346207417
sphinx-doc__sphinx-8548,1.7151477409469422,2.8607335090637207,120.0
sphinx-doc__sphinx-8551,1.1974966348197231,0.4322543442249298,30.0
sphinx-doc__sphinx-8593,1.370101482124096,-0.6278890371322632,30.0
sphinx-doc__sphinx-8595,0.5594065472676675,-0.8548288345336914,3.872983346207417
sphinx-doc__sphinx-8621,1.037736828457788,0.6210770010948181,3.872983346207417
sphinx-doc__sphinx-8638,1.4113582615037126,3.140960693359375,30.0
sphinx-doc__sphinx-8721,1.5149532654924567,-0.984862208366394,3.872983346207417
sphinx-doc__sphinx-9229,1.4316299404282042,3.640721082687378,120.0
sphinx-doc__sphinx-9230,1.332625396793885,0.23639121651649475,3.872983346207417
sphinx-doc__sphinx-9258,1.2214957143684055,1.4426374435424805,3.872983346207417
sphinx-doc__sphinx-9281,1.359602672386366,0.1048431470990181,3.872983346207417
sphinx-doc__sphinx-9320,1.0018995737514516,-2.2848212718963623,3.872983346207417
sphinx-doc__sphinx-9367,2.184531384464507,-1.155481219291687,3.872983346207417
sphinx-doc__sphinx-9461,1.671510925114681,3.878040075302124,120.0
sphinx-doc__sphinx-9591,1.3953164149927049,0.9574806690216064,3.872983346207417
sphinx-doc__sphinx-9602,1.2612291894237828,3.179016590118408,30.0
sphinx-doc__sphinx-9658,1.3186712359417556,1.6691244840621948,30.0
sphinx-doc__sphinx-9673,2.1839067347623993,-0.3501564860343933,30.0
sphinx-doc__sphinx-9698,1.2793273138741998,-1.0949852466583252,3.872983346207417
sphinx-doc__sphinx-9711,0.5265848410803037,-2.754321813583374,3.872983346207417
sympy__sympy-11618,1.98553797928821,-1.3893382549285889,30.0
sympy__sympy-12096,0.9877993744657714,-1.8984441757202148,3.872983346207417
sympy__sympy-12419,1.2153104345109274,-0.5584101676940918,30.0
sympy__sympy-12481,1.0652014975486859,-0.5802405476570129,3.872983346207417
sympy__sympy-12489,1.0546599401345724,2.266761541366577,120.0
sympy__sympy-13031,0.8995611302235521,2.4584145545959473,30.0
sympy__sympy-13091,1.4786102288093814,2.0496973991394043,30.0
sympy__sympy-13372,1.1444493361657417,-1.3428183794021606,3.872983346207417
sympy__sympy-13480,1.097324532607877,-3.9954984188079834,3.872983346207417
sympy__sympy-13551,1.775734112663101,1.0310460329055786,30.0
sympy__sympy-13615,1.4648411385710143,0.879899799823761,30.0
sympy__sympy-13647,1.145296225363436,-1.832414150238037,30.0
sympy__sympy-13757,1.602004408399687,-0.21944396197795868,30.0
sympy__sympy-13798,0.6192593639104987,3.5776195526123047,30.0
sympy__sympy-13852,1.6371634845673675,4.980620384216309,120.0
sympy__sympy-13877,0.7420615226367927,2.436497449874878,30.0
sympy__sympy-13878,1.215878355469519,0.7473064064979553,480.0
sympy__sympy-13974,1.1886774949113386,2.6390252113342285,30.0
sympy__sympy-14248,1.3257066603156424,3.817723512649536,120.0
sympy__sympy-14531,0.8927011842900681,-0.8055372834205627,30.0
sympy__sympy-14711,0.797816451405002,-2.3842265605926514,3.872983346207417
sympy__sympy-14976,0.7382937411580092,1.798803687095642,30.0
sympy__sympy-15017,1.401433017708209,-0.23959964513778687,3.872983346207417
sympy__sympy-15345,1.4467029836276402,0.2515527606010437,3.872983346207417
sympy__sympy-15349,1.6500679426430236,-1.4760010242462158,30.0
sympy__sympy-15599,1.0142760112643072,2.3327338695526123,30.0
sympy__sympy-15809,1.065382946346769,-0.8552532196044922,3.872983346207417
sympy__sympy-15875,0.7332616621782247,0.3882260024547577,3.872983346207417
sympy__sympy-15976,1.1331018930078718,2.461150646209717,30.0
sympy__sympy-16450,0.9055924428813504,-1.9126344919204712,3.872983346207417
sympy__sympy-16597,1.6856502772621,5.142898082733154,120.0
sympy__sympy-16766,1.581559515789723,-3.444265127182007,3.872983346207417
sympy__sympy-16792,1.1459119360836907,-0.44776391983032227,30.0
sympy__sympy-16886,1.1845726015512805,-2.787648916244507,3.872983346207417
sympy__sympy-17139,1.639287379042837,-0.18225927650928497,3.872983346207417
sympy__sympy-17318,1.3383548989162481,3.2555840015411377,30.0
sympy__sympy-17630,1.4734919824295885,3.620187520980835,120.0
sympy__sympy-17655,1.4215051146689486,-0.06266848742961884,3.872983346207417
sympy__sympy-18189,2.1422719551326246,-1.3954576253890991,3.872983346207417
sympy__sympy-18199,1.1272706540174902,4.990694046020508,120.0
sympy__sympy-18211,0.8081910012896484,0.8643758296966553,30.0
sympy__sympy-18698,1.1325809223219847,1.5670804977416992,30.0
sympy__sympy-18763,0.48461600972209795,3.5755860805511475,3.872983346207417
sympy__sympy-19040,1.0986130765357998,2.023897647857666,30.0
sympy__sympy-19346,1.5734821890605672,-0.24394947290420532,30.0
sympy__sympy-19495,0.7871639625714056,0.0995897725224495,3.872983346207417
sympy__sympy-19637,1.391907357131773,-2.6264052391052246,3.872983346207417
sympy__sympy-19783,1.2032871681651345,-0.1463320553302765,30.0
sympy__sympy-19954,1.1198411236283352,-1.3957523107528687,3.872983346207417
sympy__sympy-20154,0.9973387671309524,-2.408156156539917,30.0
sympy__sympy-20428,1.7476761040415612,5.108137607574463,30.0
sympy__sympy-20438,1.5997663278865608,5.329163074493408,30.0
sympy__sympy-20590,1.9766508743769022,0.1856493353843689,30.0
sympy__sympy-20801,1.0256899032593692,-0.030129773542284966,30.0
sympy__sympy-20916,0.9439122074426838,3.7808618545532227,3.872983346207417
sympy__sympy-21379,0.8336607085702143,0.8643751740455627,30.0
sympy__sympy-21596,1.5066124355186592,5.436590194702148,30.0
sympy__sympy-21612,1.0907434703321373,2.7146527767181396,30.0
sympy__sympy-21847,0.9375577089132793,-2.395787477493286,3.872983346207417
sympy__sympy-21930,1.484802271483341,5.21158504486084,30.0
sympy__sympy-22080,1.5599853946840543,5.067521572113037,30.0
sympy__sympy-22456,1.16917616410407,-1.374144434928894,30.0
sympy__sympy-22714,1.5208546138187167,-1.3897398710250854,3.872983346207417
sympy__sympy-22914,0.9813799831714367,-3.840970039367676,30.0
sympy__sympy-23262,1.0899571732859354,-0.9031937122344971,30.0
sympy__sympy-23413,1.3276647950483553,1.870583415031433,30.0
sympy__sympy-23534,0.9743823214555944,-1.3691383600234985,3.872983346207417
sympy__sympy-23824,1.678266189538285,-1.2006205320358276,30.0
sympy__sympy-23950,0.47753441283825676,0.09387995302677155,30.0
sympy__sympy-24066,1.180444135016161,-1.811765432357788,30.0
sympy__sympy-24213,1.6276417558203542,-2.0579419136047363,30.0
sympy__sympy-24443,1.2275567624316135,-2.931770086288452,30.0
sympy__sympy-24539,1.040298809632859,-3.007282257080078,3.872983346207417
sympy__sympy-24562,1.1843458366934996,0.3691577613353729,3.872983346207417
sympy__sympy-24661,1.7576777085378317,-1.4809696674346924,30.0
