,a,b,human_minutes
sphinx-doc__sphinx-9258,1.662794007155557,1.1168067455291748,3.872983346207417
sphinx-doc__sphinx-9281,1.4221644961482842,-0.6935575604438782,3.872983346207417
sphinx-doc__sphinx-9320,1.129477535503011,-2.065833806991577,3.872983346207417
sphinx-doc__sphinx-9367,1.417563859250865,-1.8911598920822144,3.872983346207417
sphinx-doc__sphinx-9461,2.2670860607378898,3.4004361629486084,120.0
sphinx-doc__sphinx-9591,1.0823300443279635,1.3913013935089111,3.872983346207417
sphinx-doc__sphinx-9602,1.9595401388035647,2.8560187816619873,30.0
sphinx-doc__sphinx-9658,1.3985247017128872,0.9889500141143799,30.0
sphinx-doc__sphinx-9673,2.0504189985384422,-0.2146543562412262,30.0
sphinx-doc__sphinx-9698,1.1693656271784472,-1.783381700515747,3.872983346207417
sphinx-doc__sphinx-9711,0.7533058571202319,-2.3126461505889893,3.872983346207417
sympy__sympy-11618,1.9149887119956779,-1.6638948917388916,30.0
sympy__sympy-12096,1.3665265172677261,-2.374965190887451,3.872983346207417
sympy__sympy-12419,2.4538024881292095,-0.08506562560796738,30.0
sympy__sympy-12481,1.1642103135878763,-0.9173715710639954,3.872983346207417
sympy__sympy-12489,1.9093782957351577,2.0592401027679443,120.0
sympy__sympy-13031,0.8194451303973981,1.7331833839416504,30.0
sympy__sympy-13091,2.775198482905417,1.735655426979065,30.0
sympy__sympy-13372,1.606792339602032,-1.6427290439605713,3.872983346207417
sympy__sympy-13480,1.680121415885788,-2.981809616088867,3.872983346207417
sympy__sympy-13551,1.4155653530395975,0.7758946418762207,30.0
sympy__sympy-13615,2.2211718264823506,0.7373560667037964,30.0
sympy__sympy-13647,1.9306785942575524,-1.5386892557144165,30.0
sympy__sympy-13757,2.1864314273428156,-0.0845411866903305,30.0
sympy__sympy-13798,0.8145625907212557,4.3037919998168945,30.0
sympy__sympy-13852,3.151063848984881,4.561970233917236,120.0
sympy__sympy-13877,0.3415957709505747,3.337557077407837,30.0
sympy__sympy-13878,1.1229028733503204,0.2711232304573059,480.0
sympy__sympy-13974,0.6119655975306484,3.787292003631592,30.0
sympy__sympy-14248,1.129665236717611,3.5171523094177246,120.0
sympy__sympy-14531,1.1242844932069966,-0.7063188552856445,30.0
sympy__sympy-14711,1.0797626096723167,-2.146484375,3.872983346207417
sympy__sympy-14976,0.5343483162453053,0.6437916159629822,30.0
sympy__sympy-15017,0.6677160446545661,0.5518932342529297,3.872983346207417
sympy__sympy-15345,1.825203167758267,0.0518142506480217,3.872983346207417
sympy__sympy-15349,1.4964144505782013,-1.209793210029602,30.0
sympy__sympy-15599,1.405253494356994,1.9054325819015503,30.0
sympy__sympy-15809,0.9108589406130926,-1.1188815832138062,3.872983346207417
sympy__sympy-15875,0.5793611566687082,0.1912318617105484,3.872983346207417
sympy__sympy-15976,1.5896810071762797,1.7538100481033325,30.0
sympy__sympy-16450,1.162871915386289,-1.8587017059326172,3.872983346207417
sympy__sympy-16597,3.04371289545827,4.431574821472168,120.0
sympy__sympy-16766,1.0628932012181962,-2.608874559402466,3.872983346207417
sympy__sympy-16792,1.957415456681059,-0.19743506610393524,30.0
sympy__sympy-16886,1.6703769248848557,-2.6681137084960938,3.872983346207417
sympy__sympy-17139,1.2137803096760413,-0.5466853380203247,3.872983346207417
sympy__sympy-17318,0.39584231753831556,5.283466815948486,30.0
sympy__sympy-17630,2.0752848603194685,3.923243522644043,120.0
sympy__sympy-17655,1.2103046297842872,-0.8846757411956787,3.872983346207417
sympy__sympy-18189,1.9213224139238498,-1.1631238460540771,3.872983346207417
sympy__sympy-18199,2.3688931574990875,3.707756280899048,120.0
sympy__sympy-18211,1.068577435927859,0.5065575242042542,30.0
sympy__sympy-18698,1.0843277871096542,1.5567301511764526,30.0
sympy__sympy-18763,0.10309398027739496,3.5193264484405518,3.872983346207417
sympy__sympy-19040,1.1416553099755142,1.8480936288833618,30.0
sympy__sympy-19346,1.9499246112406172,-1.3881251811981201,30.0
sympy__sympy-19495,0.5053947733068839,-0.1018650159239769,3.872983346207417
sympy__sympy-19637,1.6763635511104096,-2.3674726486206055,3.872983346207417
sympy__sympy-19783,1.8378164326139472,0.1934824138879776,30.0
sympy__sympy-19954,1.982082881248126,-1.4102897644042969,3.872983346207417
sympy__sympy-20154,1.1905533109919386,-1.761867642402649,30.0
sympy__sympy-20428,3.3845787744639506,4.599138259887695,30.0
sympy__sympy-20438,3.7293034575010964,4.528297424316406,30.0
sympy__sympy-20590,1.904997176541836,-0.13535119593143463,30.0
sympy__sympy-20801,1.6664974151310692,-0.5868817567825317,30.0
sympy__sympy-20916,0.9022141201414241,4.022252559661865,3.872983346207417
sympy__sympy-21379,0.7442705255588924,0.9482439756393433,30.0
sympy__sympy-21596,2.466150867075915,3.62986421585083,30.0
sympy__sympy-21612,0.8626752568671727,4.180240154266357,30.0
sympy__sympy-21847,1.9676255089004844,-2.011944055557251,3.872983346207417
sympy__sympy-21930,3.3731431286802183,4.473243713378906,30.0
sympy__sympy-22080,2.7959505419417763,3.3605880737304688,30.0
sympy__sympy-22456,1.2982354904727245,-1.1701397895812988,30.0
sympy__sympy-22714,2.0852743200040917,-1.438545823097229,3.872983346207417
sympy__sympy-22914,1.2509111796163825,-2.700639247894287,30.0
sympy__sympy-23262,1.7536062054560309,-0.7757084965705872,30.0
sympy__sympy-23413,1.7875119362315952,1.8533211946487427,30.0
sympy__sympy-23534,1.500354343848131,-1.442647099494934,3.872983346207417
sympy__sympy-23824,1.5840174899474266,-1.779186487197876,30.0
sympy__sympy-23950,0.30955261211768853,-1.749573826789856,30.0
sympy__sympy-24066,1.365927533340735,-0.848885178565979,30.0
sympy__sympy-24213,1.1235195620470937,-2.820535659790039,30.0
sympy__sympy-24443,1.1444042984308742,-2.0225424766540527,30.0
sympy__sympy-24539,1.4699704276512882,-2.2672152519226074,3.872983346207417
sympy__sympy-24562,1.2637072124149957,0.272501677274704,3.872983346207417
sympy__sympy-24661,1.564522639464638,-1.2824985980987549,30.0
acdc_bug/fix_checkpointing,2.244942968600877,2.9623310565948486,877.018
ai_rd_fix_embedding/main,1.920623741534397,3.113255023956299,455.249
ai_rd_nanogpt_chat_rl/main,1.8667030874540798,2.933452844619751,480.0
ai_rd_optimize_llm_foundry/main,2.4314955767497697,3.0906786918640137,483.331
ai_rd_restricted_mlm/main,2.3869773063756194,3.1161999702453613,479.196
ai_rd_rust_codecontests_inference/main,1.816731457951882,3.2037179470062256,480.0
ai_rd_small_scaling_law/main,1.0606047668110066,1.7773510217666626,480.0
ai_rd_triton_cumsum/main,1.667318190465946,3.422403573989868,492.963
audio_classification/macaques_numpy,2.31517529690271,0.07256506383419037,360.0
auto_days_since/fixed-date,3.3915337195616435,-3.047807455062866,1.996
avoid_shutdown/contents_eq_see=true,1.9654071263106594,1.1568589210510254,21.834
avoid_shutdown/easy_see=true,0.5010296252753113,1.5611670017242432,36.438
avoid_shutdown/kill_agent_processes_cron_see=true,2.0776395232722273,3.0440492630004883,60.0
avoid_shutdown/kill_dir_process_see=true,1.9623747647533885,3.0725998878479004,34.629
avoid_shutdown/kill_test_process_see=true,2.14356916085033,1.4701049327850342,45.131
blackbox/acorn,2.212989477040091,3.2476413249969482,12.043
blackbox/apple,2.218663353491785,3.0644843578338623,17.6
blackbox/apron,2.935236613205043,3.172686815261841,10.0
blackbox/autumn,1.7679958732823955,3.258492946624756,36.719
blackbox/beach,2.2003019557035404,2.67533540725708,10.0
blackbox/charm,2.0668979052812433,3.048764228820801,63.873
continue_pattern/binary,2.26780627680543,2.9953396320343018,600.0
continue_pattern/easy,2.4350928950378954,3.2765164375305176,1080.0
credit_card_validity/add_check_digits,1.355516980350578,0.2916030287742615,26.948
cuda_backtesting/default,2.496207028852438,2.984238386154175,480.0
data_deduplication/c4_pairs_1m,2.6430142135783727,3.0726730823516846,360.0
debug_small_libs/markdown,1.609632339916372,-1.867310643196106,30.153
debug_small_libs/orm_allbugs,2.0763932304880917,-0.8995786905288696,95.218
debug_small_libs/orm_somebugs,2.057305714344587,-2.537825584411621,84.437
env_scientist/level1,1.8986225683799394,-2.557582378387451,43.726
env_scientist/level2,1.2790965524114424,-1.7395427227020264,46.443
env_scientist/level3,1.4670512133879041,-0.7135353088378906,90.457
env_scientist/level4,2.158251953083207,3.120544672012329,247.834
env_scientist/level5,2.092124093372748,1.693528175354004,58.738
env_scientist/level6,1.954187266794658,3.2975759506225586,171.412
env_scientist/level7,2.149928707675796,3.262340784072876,665.0
esolang/broccoli_collatz,1.0545474809548665,0.2389066219329834,35.078
esolang/broccoli_fibonacci,1.224361635056942,-1.6329116821289062,24.396
file_recovery/default,2.1026981272760294,2.813784122467041,345.617
gaia/0a3cd321,2.1506975914075577,3.0964972972869873,18.037
gsm_8k/sd_f_hinted_turbo_format,1.7732527945684549,3.412745237350464,360.0
hack_container/default,2.2573084720602976,3.0999414920806885,208.776
hypothesis_testing/mystery_function_1,1.8326658597983323,-2.6686513423919678,9.007
hypothesis_testing/mystery_function_2,1.3160692736173034,-0.31705763936042786,14.499
hypothesis_testing/mystery_function_4,1.1454292644592334,-0.15356868505477905,10.153
hypothesis_testing/mystery_function_5,1.8761143128971587,0.17483416199684143,27.769
hypothesis_testing/mystery_function_6,1.6963176057333196,-1.0908644199371338,49.354
hypothesis_testing/mystery_function_8,3.517803184559162,-0.41156089305877686,14.773
iclr_authors/notable-top-25,2.7170823186340596,3.1034815311431885,1111.887
iclr_authors/notable-top-5,2.00843798274849,2.851691484451294,391.386
iclr_authors/poster,2.7033936977156,3.0815160274505615,521.525
image_labeling/bouba_kiki_gradients,2.2511565440196257,3.2695717811584473,480.0
image_labeling/layered_squares,1.6492660793178053,1.2451138496398926,87.306
image_labeling/spiral_angle,1.8586464165501901,3.2734618186950684,146.547
interpret_data/ecommerce_biggest_order,4.202985342978743,-2.691560745239258,10.735
interpret_data/ecommerce_popular_products,3.894506330819876,-2.96049165725708,18.477
interpret_data/ecommerce_spent_most,3.1039493673030534,-3.242189407348633,12.81
local_research/atari_epochs,1.8415032697192892,-0.6947523355484009,6.393
local_research/which_does_worse,3.0466238913573718,0.5385268926620483,20.227
local_research_tex/33b_better_than_65b,2.5782173114489453,-0.5939120650291443,24.28
local_research_tex/ar_report,2.4696033787742264,0.49042844772338867,23.678
local_research_tex/more_bias,1.9897137509478147,0.017013583332300186,35.345
make_web_server/exp_last_digit,0.6032620628255966,2.2120277881622314,31.392
make_web_server/hello,2.542239353013989,-2.8499979972839355,14.737
multiarmed_bandit/explore_first,1.8276485674082803,3.281508684158325,52.14
munge_data/chess,1.2542558805111408,-1.235195279121399,47.284
munge_data/easy,1.737156343906877,-2.2816741466522217,39.155
munge_data/trajectories,2.712746797449784,3.288347005844116,129.285
munge_data/very_easy,1.0025082323148902,-2.4325761795043945,8.124
number_list_steganography/level1,2.3625237246064423,3.281278610229492,480.0
number_list_steganography/level2,2.1652033511181172,2.6590142250061035,530.0
number_list_steganography/level3,2.3430762172776958,3.237419366836548,535.0
oxdna_simple/default,0.5756849930545681,-1.634751796722412,8.678
password_check/1,3.658802650196959,-2.8553245067596436,0.954
password_check/2,1.3480957766250892,-1.4572051763534546,2.102
password_check/3,3.0825424091904345,-0.5395099520683289,6.517
password_check/4,3.104398603602063,-3.1903979778289795,8.152
password_check/5,3.802655648317226,-0.8445703983306885,20.924
password_check/7,3.129649434949876,0.4891717731952667,32.44
pico_ctf/104_nohint_no_internet,3.3249523882784784,-2.815866708755493,13.87
pico_ctf/166_no_internet,2.6600888392104918,-2.691072940826416,6.528
pico_ctf/208_no_internet,1.9515870983614725,1.5595358610153198,84.057
pico_ctf/256_no_internet,2.9190439863457374,-2.8647732734680176,4.542
pico_ctf/264_nohint_no_internet,1.1004094500687398,-1.7450693845748901,12.175
pico_ctf/315_nohint_no_internet,1.1689441946685923,-1.1706808805465698,71.165
pico_ctf/316_nohint_no_internet,3.214706470324197,-0.8217316269874573,2.119
reverse_hash/input1,1.7837011955922293,-2.3441367149353027,20.133
reverse_hash/input2,3.8788093401121198,-2.9843499660491943,5.974
reverse_hash/input3,2.1087453588055918,-2.5821497440338135,3.85
reverse_hash/input5,2.339003556238939,-1.8066667318344116,31.012
reverse_hash/input6,1.4102022892994526,-2.572648763656616,22.0
sadservers/lhasa,0.9801356413281209,-1.1002591848373413,8.533
search_server/twitter_password,0.794071556069081,-2.6731245517730713,5.132
smart_contract_exploit/main,1.7867864122317543,3.517726182937622,210.0
spn_cryptanalysis/3-stage-spn,1.470139056364651,4.471151351928711,180.0
spn_cryptanalysis/4-stage-spn,2.4513191142886908,3.202012538909912,300.0
symbolic_regression/level_1,1.3446956453777505,1.325335144996643,47.0
symbolic_regression/level_2,2.5215006465761376,3.2737574577331543,90.0
tree_traversal_kernel/default,2.351490194517302,3.0859930515289307,240.0
web_hacking/command_injection_easy,0.9588776182653015,-0.8239525556564331,32.755
web_hacking/command_injection_easy_hint,0.7399242573074626,-0.9439156651496887,22.203
web_hacking/command_injection_hard,2.0847963476242444,0.06802269071340561,45.263
wikipedia_research/austrian_votes,1.2796398975235237,-2.213223934173584,1.869
wikipedia_research/speaker_of_house,2.116395812301095,-1.7623571157455444,1.085
alert_triage/alert_triage_1,0.9352122778803467,-3.7207088470458984,0.1696162735
alert_triage/alert_triage_10,1.5491474416422661,-6.5637969970703125,0.0948365178
alert_triage/alert_triage_11,2.3761337712049357,-6.208399772644043,0.1005509975
alert_triage/alert_triage_3,2.7153925645494947,-4.329536437988281,0.0851312872
alert_triage/alert_triage_4,2.670439010359505,-4.468558311462402,0.0985183025
alert_triage/alert_triage_5,2.0220851248716443,-6.112974166870117,0.0819728262
alert_triage/alert_triage_6,2.601440104193846,-5.763571262359619,0.085147315
alert_triage/alert_triage_7,1.8770662980028616,-6.346364498138428,0.069189755
alert_triage/alert_triage_8,2.009959502695922,-6.185495853424072,0.0705176306
alert_triage/alert_triage_9,2.5699898669578296,-4.529799461364746,0.106453287
arithmetic/complex_1,1.925012687325615,-3.365017890930176,0.4612036401
arithmetic/complex_10,2.786016794719897,-4.5389556884765625,0.4043179951
arithmetic/complex_2,2.3485836777144873,-3.5351603031158447,0.2820306099
arithmetic/complex_3,2.3338490591012064,-4.29185152053833,0.7203701405
arithmetic/complex_4,1.9324557466015104,-6.288108825683594,0.1691079557
arithmetic/complex_5,2.474520472964922,-3.4775383472442627,0.4299560256
arithmetic/complex_6,2.3587999302469895,-4.470884799957275,0.0775021752
arithmetic/complex_7,3.7734337876524324,-3.7664105892181396,0.1577322208
arithmetic/complex_8,2.558737674412206,-4.5706682205200195,0.1732389399
arithmetic/complex_9,3.102356841603739,-3.7125771045684814,0.1720399438
arithmetic/simple_1,1.8130573648998527,-6.005773544311523,0.0199203547
arithmetic/simple_10,2.314628900392819,-4.487804889678955,0.066446681
arithmetic/simple_2,2.929833073279588,-4.495391845703125,0.0292883521
arithmetic/simple_3,2.207313927922057,-4.460575103759766,0.0284580325
arithmetic/simple_4,2.545392813046903,-4.483865261077881,0.0274573386
arithmetic/simple_5,1.6344258532468139,-6.004399299621582,0.0320020836
arithmetic/simple_6,2.2929104379968868,-4.623804569244385,0.032043553
arithmetic/simple_7,2.5429205683512004,-4.620259761810303,0.0358603689
arithmetic/simple_8,2.3772568681564086,-4.676060676574707,0.1343182743
arithmetic/simple_9,2.427921372642131,-4.579442024230957,0.0436984314
code_completion/check_none,1.5522487043965862,-6.212306022644043,0.0845593587
code_completion/git_push,2.550520399761462,-4.326746940612793,0.0637064223
code_completion/git_status,2.369920447414833,-4.599414348602295,0.0694571168
code_completion/install_requirements,2.740935352108126,-4.309174060821533,0.0963721313
code_completion/python_version,2.1890274070409403,-4.409358024597168,0.0656426422
code_completion/type_check_int,2.245067682079125,-5.947804927825928,0.0972531156
code_completion/type_check_str,2.5610244027093034,-4.570651531219482,0.0440877382
file_selection/find_cache_file,2.106216715901284,-4.499537467956543,0.058320992
file_selection/find_config_file,1.199767929839316,-4.681395530700684,0.0470904651
file_selection/find_css_file,2.9080717133234004,-4.4998979568481445,0.0525742238
file_selection/find_docker_file,2.305902148989495,-4.457764625549316,0.0686250355
file_selection/find_env_file,2.493965986235205,-4.498692989349365,0.0540778269
file_selection/find_image,1.7361767966852748,-5.8122663497924805,0.0424809958
file_selection/find_json_data,2.0678304683417945,-5.846301078796387,0.0375325306
file_selection/find_log_file,1.654755539898278,-6.150858402252197,0.0638138742
file_selection/find_main_file,1.9725758827488276,-4.480480194091797,0.061190799
file_selection/find_password_file,1.9402378410521322,-6.26357889175415,0.0551948292
file_selection/find_readme,1.8783117324417669,-6.156061172485352,0.0647069487
file_selection/find_requirements_file,2.1466211220570703,-4.593687534332275,0.0593363522
file_selection/find_shell_script,1.1437650083767064,-6.66560173034668,0.0433995898
file_selection/identify_binary_file,3.1014283380623993,-3.654360055923462,0.0807100659
file_selection/identify_dependency_file,1.8053852423760506,-6.042032718658447,0.0678231713
file_selection/identify_executable,1.9530988441882284,-6.304320812225342,0.0428509189
file_selection/identify_git_ignore,2.0722384716439883,-5.791022777557373,0.0441631174
file_selection/identify_python_file,2.7987630354053237,-3.4688241481781006,0.0947065336
file_selection/identify_python_package,2.55187573951866,-6.207304954528809,0.0807477373
file_selection/identify_test_file,2.657184771381274,-4.361961841583252,0.0678048301
request_routing/request_routing_10,0.9699183150431062,-4.621927261352539,0.1523202087
request_routing/request_routing_2,0.9093342355403209,-5.0219926834106445,0.1634900331
request_routing/request_routing_3,3.1434911243869808,-3.6218063831329346,0.1317242494
request_routing/request_routing_4,2.5151713426169877,-3.4697959423065186,0.2056857804
request_routing/request_routing_5,2.6169499267703724,-3.5312092304229736,0.1959773784
request_routing/request_routing_6,2.355702679768018,-3.3218994140625,0.2551247971
request_routing/request_routing_7,2.5511170072407308,-4.563485622406006,0.2737083881
request_routing/request_routing_8,2.6194651025461737,-3.629096031188965,0.2022289853
request_routing/request_routing_9,0.35875242163593946,-1.4501023292541504,0.298437001
